name,link,reviews
"كبة, حمص, كباب بالكرز, تبولة, شيش طاووق, بطاطا حره, ريش, فتوش, ارمين, مانتي",https://www.google.com/maps/place/%D9%85%D8%B7%D8%B9%D9%85+%D9%84%D9%88%D8%B3%D9%8A%D9%86%E2%80%AD/data=!4m7!3m6!1s0x3e2ee311143f77cf:0xcfb761e96a8049d0!8m2!3d24.7502589!4d46.6239783!16s%2Fg%2F11gj0xnrdp!19sChIJz3c_FBHjLj4R0EmAaulht88?authuser=0&hl=ar&rclk=1,0
"مناقيش, الطلب, الصباح, الزعتر, مشوي, الكينوا, سلطة السيزر, قائد الفريق, قشقوان, كرنب أجعد",https://www.google.com/maps/place/%D8%B2%D8%B9%D8%AA%D8%B1+%D9%88%D8%B2%D9%8A%D8%AA%E2%80%AD/data=!4m7!3m6!1s0x3e2f03102e5d6f85:0x116e00f7ebfb6277!8m2!3d24.6988341!4d46.6902823!16s%2Fg%2F1pp2vbptf!19sChIJhW9dLhADLz4Rd2L76_cAbhE?authuser=0&hl=ar&rclk=1,0
"الواقيو, موهيتو, مطعم فاخر, أرز الفطر, الكيل, المتزلجون واجيو, ميازو, الجمبري الفشار, سلطة البط, سلطة اللفت",https://www.google.com/maps/place/%D9%86%D9%88%D8%B2%D9%88%D9%85%D9%8A%E2%80%AD/data=!4m7!3m6!1s0x3e2f0337bf3cfb93:0xf1286cc305dde26d!8m2!3d24.7010494!4d46.6771162!16s%2Fg%2F11swpp761c!19sChIJk_s8vzcDLz4RbeLdBcNsKPE?authuser=0&hl=ar&rclk=1,0
"رومنسي, جميل, سيجار, شاي, الغروب, سوشي, ذا فيو, جودة الطعام, بالتدخين, المصاعد",https://www.google.com/maps/place/%D8%B0%D8%A7+%D8%BA%D9%84%D9%88%D8%A8%E2%80%AD/data=!4m7!3m6!1s0x3e2f03474a086b75:0x863dfe17a7a9ebcb!8m2!3d24.6898068!4d46.6851121!16s%2Fg%2F1pyqhc5xn!19sChIJdWsISkcDLz4Ry-uppxf-PYY?authuser=0&hl=ar&rclk=1,0
"باييا, فيتوتشيني, تيراميسو, الشموع, سلطة السيزر, رومانسية, حلزون, جبن الماعز, البوراتا, عازف",https://www.google.com/maps/place/%D9%84%D9%88%D8%B3+%D8%A8%D8%A7%D9%86%D8%AF%D9%8A%D8%AF%D9%88%D8%B3%E2%80%AD/data=!4m7!3m6!1s0x3e2f03fbc7238f43:0x913182ff6fc42f6a!8m2!3d24.7067821!4d46.7066782!16s%2Fg%2F11sx418tm4!19sChIJQ48jx_sDLz4Rai_Eb_-CMZE?authuser=0&hl=ar&rclk=1,0
"فخار, خصوصية, طاجن, الريش, مشاوي, الفتوش, الكبه, ادم, بالشعيريه, قرع الكوسة",https://www.google.com/maps/place/%D8%A7%D9%84%D8%B3%D8%B1%D8%A7%D9%8A%D8%A7%E2%80%AD/data=!4m7!3m6!1s0x3e2f036c9a893dc9:0xd636e786331077d7!8m2!3d24.692715!4d46.6952343!16s%2Fg%2F11c58lftph!19sChIJyT2JmmwDLz4R13cQM4bnNtY?authuser=0&hl=ar&rclk=1,0
"خدمة, خبرة, شرمب, موهيتو, موسيقى, تاكو, التمر, مقلي, كربتشو, محترف",https://www.google.com/maps/place/%D9%8A%D9%88%D9%83%D8%A7%D8%B1%D9%8A%E2%80%AD/data=!4m7!3m6!1s0x3e2f033b12722aa9:0x2c7815836fa5919e!8m2!3d24.6978109!4d46.6835542!16s%2Fg%2F11g816v76r!19sChIJqSpyEjsDLz4RnpGlb4MVeCw?authuser=0&hl=ar&rclk=1,0
"شابلي كباب, مطبخ باكستاني, الفطور, الاسعار, ألو بالاك",https://www.google.com/maps/place/%D8%AF%D9%8A%D8%B4%D8%A7%D9%86%D9%8A+%DA%86%D9%BE%D9%84%D9%8A+%D9%83%D8%A8%D8%A7%D8%A8%E2%80%AD/data=!4m7!3m6!1s0x3e2f05012832396f:0x2081571e17b12228!8m2!3d24.6787303!4d46.7093551!16s%2Fg%2F11h886byxl!19sChIJbzkyKAEFLz4RKCKxFx5XgSA?authuser=0&hl=ar&rclk=1,0
"فتة, مدير, مشكله, الاستاذ, كباب بالكرز, الموظف, الريش, الحساب, صوت الموسيقى, غنم",https://www.google.com/maps/place/%D9%83%D8%B1%D9%85+%D8%A8%D9%8A%D8%B1%D9%88%D8%AA%E2%80%AD/data=!4m7!3m6!1s0x3e2f1d9622ff8275:0xae019d620e281af6!8m2!3d24.7267978!4d46.6438861!16s%2Fg%2F11h1f1_vvl!19sChIJdYL_IpYdLz4R9hooDmKdAa4?authuser=0&hl=ar&rclk=1,0
"الوعاء الساخن, شابو شابو, دجاج حامض حلو, الطلب, جمبري, رائحة, atmosphere, الديكور, توم يام, الضيافة",https://www.google.com/maps/place/%D9%85%D8%B7%D8%B9%D9%85+%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6+%D8%A7%D9%84%D8%B5%D9%8A%D9%86%D9%8A%E2%80%AD/data=!4m7!3m6!1s0x3e2f031c55cfdc91:0x5637216515ed5316!8m2!3d24.7114742!4d46.6969842!16s%2Fg%2F12hw7hrlb!19sChIJkdzPVRwDLz4RFlPtFWUhN1Y?authuser=0&hl=ar&rclk=1,0
"تاكو, البتر, كرات, روبيان, اسماعيل, زعفران, ريزوتو, شوربة عدس, ماهاراجا, تمبورا",https://www.google.com/maps/place/%D9%85%D8%B7%D8%B9%D9%85+%D9%83%D9%88%D9%85%D8%A7%D8%B1%E2%80%AD/data=!4m7!3m6!1s0x3e2ee367a5f065cf:0xee57e1a311dfab21!8m2!3d24.7558952!4d46.6292931!16s%2Fg%2F11h0g_jcyl!19sChIJz2XwpWfjLj4RIavfEaPhV-4?authuser=0&hl=ar&rclk=1,0
"مناقيش, الحلوم, عكاوي, زعتر, لبنه, خدمة صف السيارات, المخبوزات, ماسكربوني, البيض التركي, بزلمة",https://www.google.com/maps/place/%D8%AF%D9%82%D9%8A%D9%82+%D9%88%D8%AD%D8%B7%D8%A8%E2%80%AD/data=!4m7!3m6!1s0x3e2f03f9bc2f4923:0x4ba0d32a8e9b3a4e!8m2!3d24.6982088!4d46.7052171!16s%2Fg%2F11hzbvf121!19sChIJI0kvvPkDLz4RTjqbjirToEs?authuser=0&hl=ar&rclk=1,0
